  2.9491750000000000e+005	  5.0864858937746007e+005	  3.3869000000000000e+002	  1.5063900000000001e+003	
  2.9492431000000000e+005	  5.0863300092019438e+005	  3.3944999999999999e+002	  1.5040799999999999e+003	
  2.9496909000000003e+005	  5.0874176793740829e+005	  3.4035000000000002e+002	  1.5016800000000001e+003	
  2.9502281000000000e+005	  5.0883288943229709e+005	  3.4124000000000001e+002	  1.4997500000000000e+003	
  2.9507359000000003e+005	  5.0891911839309050e+005	  3.4291000000000003e+002	  1.4993499999999999e+003	
  2.9508650000000000e+005	  5.0894168446798326e+005	  3.4367000000000002e+002	  1.4985699999999999e+003	
  2.9510540000000002e+005	  5.0894662590705190e+005	  3.4456999999999999e+002	  1.4970200000000000e+003	
  2.9509640000000002e+005	  5.0895895556166838e+005	  3.4456999999999999e+002	  1.4969900000000000e+003	
  2.9504967999999999e+005	  5.0891192596721201e+005	  3.4412000000000000e+002	  1.4969700000000000e+003	
  2.9508450000000000e+005	  5.0893681995234470e+005	  3.4381000000000000e+002	  1.4965699999999999e+003	
  2.9505081000000000e+005	  5.0885562191991985e+005	  3.4258999999999997e+002	  1.4969200000000001e+003	
  2.9508981000000000e+005	  5.0894759211971151e+005	  3.4119000000000000e+002	  1.4972200000000000e+003	
  2.9508690000000002e+005	  5.0888338737359887e+005	  3.4029000000000002e+002	  1.4987800000000000e+003	
  2.9499681000000000e+005	  5.0875976971880067e+005	  3.3831000000000000e+002	  1.4995300000000000e+003	
  2.9492867999999999e+005	  5.0864649325636524e+005	  3.3664999999999998e+002	  1.5007100000000000e+003	
  2.9497659000000003e+005	  5.0875059698149026e+005	  3.3556999999999999e+002	  1.5018199999999999e+003	
  2.9490581000000000e+005	  5.0863057604906219e+005	  3.3391000000000003e+002	  1.5021900000000001e+003	
  2.9494531000000000e+005	  5.0867102062407881e+005	  3.3326999999999998e+002	  1.5033099999999999e+003	
  2.9492090000000002e+005	  5.0862957027092861e+005	  3.3281999999999999e+002	  1.5033099999999999e+003	
  2.9494167999999999e+005	  5.0866552883435646e+005	  3.3250999999999999e+002	  1.5036500000000001e+003	
  2.9490900000000000e+005	  5.0861017418863671e+005	  3.3206000000000000e+002	  1.5028699999999999e+003	
  2.9492500000000000e+005	  5.0863900816226448e+005	  3.3250999999999999e+002	  1.5021099999999999e+003	
  2.9498367999999999e+005	  5.0873895658121142e+005	  3.3341000000000003e+002	  1.5020599999999999e+003	
  2.9497000000000000e+005	  5.0874370426832297e+005	  3.3386000000000001e+002	  1.5005000000000000e+003	
  2.9500209000000003e+005	  5.0879819594520098e+005	  3.3507999999999998e+002	  1.4993299999999999e+003	
  2.9506090000000002e+005	  5.0887306316212501e+005	  3.3598000000000002e+002	  1.4981400000000001e+003	
  2.9511181000000000e+005	  5.0896009939443850e+005	  3.3643000000000001e+002	  1.4953699999999999e+003	
  2.9509031000000000e+005	  5.0892575486462761e+005	  3.3764999999999998e+002	  1.4957700000000000e+003	
  2.9511190000000002e+005	  5.0898997659163049e+005	  3.3810000000000002e+002	  1.4945799999999999e+003	
  2.9516050000000000e+005	  5.0901880997350189e+005	  3.3855000000000001e+002	  1.4929800000000000e+003	
  2.9515009000000003e+005	  5.0902867587074905e+005	  3.3855000000000001e+002	  1.4921900000000001e+003	
  2.9514809000000003e+005	  5.0905373338185763e+005	  3.3855000000000001e+002	  1.4917700000000000e+003	
  2.9512259000000003e+005	  5.0901429424535227e+005	  3.3779000000000002e+002	  1.4909600000000000e+003	
  2.9513981000000000e+005	  5.0901082366012817e+005	  3.3656999999999999e+002	  1.4901600000000001e+003	
  2.9510131000000000e+005	  5.0894304871271108e+005	  3.3581000000000000e+002	  1.4924700000000000e+003	
  2.9504681000000000e+005	  5.0885079798861057e+005	  3.3504000000000002e+002	  1.4936099999999999e+003	
  2.9497881000000000e+005	  5.0873565057168662e+005	  3.3382999999999998e+002	  1.4963199999999999e+003	
  2.9496881000000000e+005	  5.0872182048560405e+005	  3.3261000000000001e+002	  1.4970699999999999e+003	
  2.9491050000000000e+005	  5.0864726690572454e+005	  3.3107999999999998e+002	  1.4985999999999999e+003	
  2.9489667999999999e+005	  5.0859185316650377e+005	  3.2987000000000000e+002	  1.4997600000000000e+003	
  2.9484131000000000e+005	  5.0850207519964629e+005	  3.2910000000000002e+002	  1.5020799999999999e+003	
  2.9480490000000002e+005	  5.0846740497636615e+005	  3.2879000000000002e+002	  1.5028499999999999e+003	
  2.9479381000000000e+005	  5.0844889580597129e+005	  3.2879000000000002e+002	  1.5040000000000000e+003	
  2.9474359000000003e+005	  5.0833368522013858e+005	  3.2879000000000002e+002	  1.5047800000000000e+003	
  2.9472850000000000e+005	  5.0831246012615168e+005	  3.2956000000000000e+002	  1.5043900000000001e+003	
  2.9477981000000000e+005	  5.0842478426938347e+005	  3.3092000000000002e+002	  1.5047700000000000e+003	
  2.9476909000000003e+005	  5.0840994537948933e+005	  3.3258999999999997e+002	  1.5043800000000001e+003	
  2.9484900000000000e+005	  5.0851298542164511e+005	  3.3472000000000003e+002	  1.5039800000000000e+003	
  2.9480990000000002e+005	  5.0847817459659069e+005	  3.3593000000000001e+002	  1.5020500000000000e+003	
  2.9494317999999999e+005	  5.0868025126621348e+005	  3.3851999999999998e+002	  1.5012600000000000e+003	
  2.9492050000000000e+005	  5.0866844649092498e+005	  3.4050000000000000e+002	  1.4997100000000000e+003	
  2.9491850000000000e+005	  5.0863975625795824e+005	  3.4218000000000001e+002	  1.4985500000000000e+003	
  2.9496359000000003e+005	  5.0874456231270742e+005	  3.4461000000000001e+002	  1.4977600000000000e+003	
  2.9499231000000000e+005	  5.0876560571116535e+005	  3.4629000000000002e+002	  1.4973699999999999e+003	
  2.9497181000000000e+005	  5.0872739870805677e+005	  3.4750999999999999e+002	  1.4969800000000000e+003	
  2.9499659000000003e+005	  5.0874173906989017e+005	  3.4797000000000003e+002	  1.4973699999999999e+003	
  2.9498459000000003e+005	  5.0872077819855965e+005	  3.4873000000000002e+002	  1.4973699999999999e+003	
  2.9494367999999999e+005	  5.0871182777712541e+005	  3.4873000000000002e+002	  1.4977500000000000e+003	
  2.9498531000000000e+005	  5.0875123070831836e+005	  3.4888000000000000e+002	  1.4989100000000001e+003	
  2.9493481000000000e+005	  5.0863589412427612e+005	  3.4842000000000002e+002	  1.4993000000000000e+003	
  2.9490690000000002e+005	  5.0864808640349034e+005	  3.4719999999999999e+002	  1.5000799999999999e+003	
  2.9489181000000000e+005	  5.0859387389244977e+005	  3.4644000000000000e+002	  1.5012400000000000e+003	
  2.9493031000000000e+005	  5.0862589645531756e+005	  3.4583999999999997e+002	  1.5020200000000000e+003	
  2.9484767999999999e+005	  5.0854881917553325e+005	  3.4416000000000003e+002	  1.5035799999999999e+003	
  2.9481859000000003e+005	  5.0849665388062235e+005	  3.4369999999999999e+002	  1.5051300000000001e+003	
  2.9481931000000000e+005	  5.0846963422764029e+005	  3.4263999999999999e+002	  1.5047500000000000e+003	
  2.9480900000000000e+005	  5.0845234768134501e+005	  3.4142000000000002e+002	  1.5055400000000000e+003	
  2.9477881000000000e+005	  5.0846066186483885e+005	  3.4066000000000003e+002	  1.5055400000000000e+003	
  2.9473209000000003e+005	  5.0838340968188079e+005	  3.3974000000000001e+002	  1.5059300000000001e+003	
  2.9481531000000000e+005	  5.0846660419875022e+005	  3.3960000000000002e+002	  1.5067200000000000e+003	
  2.9489040000000002e+005	  5.0859371749844862e+005	  3.4006000000000000e+002	  1.5055599999999999e+003	
  2.9487759000000003e+005	  5.0857283558825613e+005	  3.3929000000000002e+002	  1.5036400000000001e+003	
  2.9487600000000000e+005	  5.0860115971322724e+005	  3.4006000000000000e+002	  1.5036300000000001e+003	
  2.9490467999999999e+005	  5.0862245273077337e+005	  3.4020999999999998e+002	  1.5028599999999999e+003	
  2.9493340000000002e+005	  5.0866846143410774e+005	  3.4068000000000001e+002	  1.5024800000000000e+003	
  2.9491517999999999e+005	  5.0863907702234905e+005	  3.4097000000000003e+002	  1.5016900000000001e+003	
  2.9494550000000000e+005	  5.0869086873767263e+005	  3.4189999999999998e+002	  1.5016900000000001e+003	
  2.9495759000000003e+005	  5.0868307450903876e+005	  3.4189999999999998e+002	  1.5013099999999999e+003	
  2.9494090000000002e+005	  5.0868307450903876e+005	  3.4189999999999998e+002	  1.5009100000000001e+003	
  2.9500467999999999e+005	  5.0876480998664431e+005	  3.4206000000000000e+002	  1.5005500000000000e+003	
  2.9501700000000000e+005	  5.0878613153208909e+005	  3.4175999999999999e+002	  1.4997800000000000e+003	
  2.9501700000000000e+005	  5.0878465736440249e+005	  3.4130000000000001e+002	  1.4997800000000000e+003	
  2.9497467999999999e+005	  5.0871379243011115e+005	  3.4007999999999998e+002	  1.4994000000000001e+003	
  2.9495209000000003e+005	  5.0873496437390946e+005	  3.3977999999999997e+002	  1.4994200000000001e+003	
  2.9498850000000000e+005	  5.0876590355598216e+005	  3.3931999999999999e+002	  1.5002000000000000e+003	
  2.9498267999999999e+005	  5.0875630561717687e+005	  3.3856000000000000e+002	  1.5006099999999999e+003	
  2.9492390000000002e+005	  5.0862198983170901e+005	  3.3763999999999999e+002	  1.5009900000000000e+003	
  2.9485259000000003e+005	  5.0853172383405903e+005	  3.3642000000000002e+002	  1.5017700000000000e+003	
  2.9488190000000002e+005	  5.0855317069847061e+005	  3.3612000000000000e+002	  1.5017900000000000e+003	
  2.9487767999999999e+005	  5.0857396328918095e+005	  3.3581999999999999e+002	  1.5025799999999999e+003	
  2.9482459000000003e+005	  5.0845524988530023e+005	  3.3566000000000003e+002	  1.5025599999999999e+003	
  2.9483867999999999e+005	  5.0850760044172523e+005	  3.3581999999999999e+002	  1.5037500000000000e+003	
  2.9485267999999999e+005	  5.0856346723109530e+005	  3.3627999999999997e+002	  1.5033599999999999e+003	
  2.9488631000000000e+005	  5.0856283886611066e+005	  3.3674000000000001e+002	  1.5029800000000000e+003	
  2.9491850000000000e+005	  5.0864511050247168e+005	  3.3720999999999998e+002	  1.5029900000000000e+003	
  2.9491450000000000e+005	  5.0861030443206569e+005	  3.3767000000000002e+002	  1.5022000000000000e+003	
  2.9489631000000000e+005	  5.0860791012653755e+005	  3.3843000000000001e+002	  1.5006400000000001e+003	
  2.9496350000000000e+005	  5.0872441856181540e+005	  3.3981999999999999e+002	  1.5010500000000000e+003	
  2.9501390000000002e+005	  5.0880959946205909e+005	  3.4104000000000002e+002	  1.5006800000000001e+003	
  2.9499709000000003e+005	  5.0875337845131772e+005	  3.4180000000000001e+002	  1.5010500000000000e+003	
  2.9499190000000002e+005	  5.0874471819728526e+005	  3.4256000000000000e+002	  1.4990999999999999e+003	
  2.9504100000000000e+005	  5.0885874810181570e+005	  3.4348000000000002e+002	  1.4983599999999999e+003	
  2.9502417999999999e+005	  5.0883020322527102e+005	  3.4424000000000001e+002	  1.4991199999999999e+003	
  2.9500217999999999e+005	  5.0876290473076107e+005	  3.4424000000000001e+002	  1.4991199999999999e+003	
  2.9497900000000000e+005	  5.0872520002238569e+005	  3.4424000000000001e+002	  1.4987600000000000e+003	
  2.9499459000000003e+005	  5.0878105102467473e+005	  3.4377999999999997e+002	  1.4987700000000000e+003	
  2.9500640000000002e+005	  5.0877125474393280e+005	  3.4348000000000002e+002	  1.4984000000000001e+003	
  2.9500031000000000e+005	  5.0878898058585625e+005	  3.4225999999999999e+002	  1.4988299999999999e+003	
  2.9494600000000000e+005	  5.0872747580129676e+005	  3.4104000000000002e+002	  1.5003800000000001e+003	
  2.9486781000000000e+005	  5.0856042799136211e+005	  3.3888999999999999e+002	  1.5000000000000000e+003	
  2.9487990000000002e+005	  5.0855230365421402e+005	  3.3813000000000000e+002	  1.5011900000000001e+003	
  2.9484267999999999e+005	  5.0854945833623974e+005	  3.3691000000000003e+002	  1.5019700000000000e+003	
  2.9490681000000000e+005	  5.0859939913452510e+005	  3.3586000000000001e+002	  1.5028000000000000e+003	
  2.9486631000000000e+005	  5.0852908279619546e+005	  3.3510000000000002e+002	  1.5028000000000000e+003	
  2.9484709000000003e+005	  5.0849666627666919e+005	  3.3388000000000000e+002	  1.5024200000000001e+003	
  2.9484267999999999e+005	  5.0852003656652465e+005	  3.3312000000000000e+002	  1.5024500000000000e+003	
  2.9487331000000000e+005	  5.0857302135919710e+005	  3.3281999999999999e+002	  1.5024700000000000e+003	
  2.9485531000000000e+005	  5.0857309908021445e+005	  3.3312000000000000e+002	  1.5020699999999999e+003	
  2.9490500000000000e+005	  5.0865909732216748e+005	  3.3329000000000002e+002	  1.5020699999999999e+003	
  2.9495267999999999e+005	  5.0870953379263997e+005	  3.3329000000000002e+002	  1.4994000000000001e+003	
  2.9497067999999999e+005	  5.0874179748415382e+005	  3.3422000000000003e+002	  1.4982100000000000e+003	
  2.9496859000000003e+005	  5.0873865601945360e+005	  3.3544000000000000e+002	  1.4993800000000001e+003	
  2.9498550000000000e+005	  5.0873814659274678e+005	  3.3713000000000000e+002	  1.4989700000000000e+003	
  2.9496859000000003e+005	  5.0876745560935384e+005	  3.3835000000000002e+002	  1.4985699999999999e+003	
  2.9496650000000000e+005	  5.0873519191783993e+005	  3.3956999999999999e+002	  1.4985699999999999e+003	
  2.9499840000000002e+005	  5.0875957341970562e+005	  3.4032999999999998e+002	  1.4985899999999999e+003	
  2.9499731000000000e+005	  5.0878844093316537e+005	  3.4080000000000001e+002	  1.4974300000000001e+003	
  2.9502931000000000e+005	  5.0884415523414267e+005	  3.4173000000000002e+002	  1.4978499999999999e+003	
  2.9504431000000000e+005	  5.0886547610034549e+005	  3.4294999999999999e+002	  1.4986300000000001e+003	
  2.9499131000000000e+005	  5.0874735581323697e+005	  3.4324000000000001e+002	  1.4993800000000001e+003	
  2.9496950000000000e+005	  5.0873976860738243e+005	  3.4324000000000001e+002	  1.5005799999999999e+003	
  2.9494767999999999e+005	  5.0870298782925145e+005	  3.4324000000000001e+002	  1.5010200000000000e+003	
  2.9492781000000000e+005	  5.0866955245630891e+005	  3.4324000000000001e+002	  1.5021900000000001e+003	
  2.9494017999999999e+005	  5.0869086873767234e+005	  3.4294999999999999e+002	  1.5018399999999999e+003	
  2.9489890000000002e+005	  5.0861957039445936e+005	  3.4219000000000000e+002	  1.5026600000000001e+003	
  2.9489800000000000e+005	  5.0861618236723152e+005	  3.4173000000000002e+002	  1.5038399999999999e+003	
  2.9485867999999999e+005	  5.0851917054111901e+005	  3.4125999999999999e+002	  1.5050100000000000e+003	
  2.9485350000000000e+005	  5.0854044454006210e+005	  3.4125999999999999e+002	  1.5062100000000000e+003	
  2.9478031000000000e+005	  5.0841617838506290e+005	  3.4032999999999998e+002	  1.5061900000000001e+003	
  2.9481281000000000e+005	  5.0847138325933524e+005	  3.4004000000000002e+002	  1.5077900000000000e+003	
  2.9484381000000000e+005	  5.0849673980392434e+005	  3.3975000000000000e+002	  1.5074100000000001e+003	
  2.9486081000000000e+005	  5.0852559977375169e+005	  3.4020999999999998e+002	  1.5082100000000000e+003	
  2.9490900000000000e+005	  5.0860699417731585e+005	  3.3993000000000001e+002	  1.5078900000000001e+003	
  2.9487167999999999e+005	  5.0854354202426167e+005	  3.3993000000000001e+002	  1.5062800000000000e+003	
  2.9487017999999999e+005	  5.0857140766519541e+005	  3.3993000000000001e+002	  1.5047600000000000e+003	
  2.9492081000000000e+005	  5.0869033180192648e+005	  3.4038999999999999e+002	  1.5032300000000000e+003	
  2.9498931000000000e+005	  5.0877578371717862e+005	  3.4104000000000002e+002	  1.5024800000000000e+003	
  2.9495500000000000e+005	  5.0872045895781944e+005	  3.4179000000000002e+002	  1.5012800000000000e+003	
  2.9502281000000000e+005	  5.0880653509060043e+005	  3.4198000000000002e+002	  1.5005500000000000e+003	
  2.9498640000000002e+005	  5.0874340387637331e+005	  3.4198000000000002e+002	  1.5001199999999999e+003	
  2.9495209000000003e+005	  5.0871416278332769e+005	  3.4225999999999999e+002	  1.4989200000000001e+003	
  2.9503700000000000e+005	  5.0883149394273921e+005	  3.4198000000000002e+002	  1.4985999999999999e+003	
  2.9501650000000000e+005	  5.0882690706466074e+005	  3.4169000000000000e+002	  1.4970699999999999e+003	
  2.9505067999999999e+005	  5.0885347821631288e+005	  3.4093000000000001e+002	  1.4970999999999999e+003	
  2.9497817999999999e+005	  5.0875767291846976e+005	  3.4000000000000000e+002	  1.4974700000000000e+003	
  2.9495781000000000e+005	  5.0869361267973162e+005	  3.3924000000000001e+002	  1.4986800000000001e+003	
  2.9497431000000000e+005	  5.0869261080720567e+005	  3.3849000000000001e+002	  1.4998800000000001e+003	
  2.9488340000000002e+005	  5.0859609091748268e+005	  3.3755000000000001e+002	  1.5002900000000000e+003	
  2.9484490000000002e+005	  5.0852948880928231e+005	  3.3679000000000002e+002	  1.5010899999999999e+003	
  2.9484367999999999e+005	  5.0852698175064172e+005	  3.3556999999999999e+002	  1.5023000000000000e+003	
  2.9482309000000003e+005	  5.0849232375360234e+005	  3.3527999999999997e+002	  1.5035100000000000e+003	
  2.9483759000000003e+005	  5.0851821180005540e+005	  3.3527999999999997e+002	  1.5047100000000000e+003	
  2.9481931000000000e+005	  5.0848642357346910e+005	  3.3481000000000000e+002	  1.5058599999999999e+003	
  2.9481717999999999e+005	  5.0848264158958697e+005	  3.3500000000000000e+002	  1.5062700000000000e+003	
  2.9483190000000002e+005	  5.0851083699940954e+005	  3.3500000000000000e+002	  1.5063599999999999e+003	
  2.9486690000000002e+005	  5.0856704302580166e+005	  3.3575000000000000e+002	  1.5055799999999999e+003	
  2.9483050000000000e+005	  5.0847707966878859e+005	  3.3622000000000003e+002	  1.5059300000000001e+003	
  2.9482909000000003e+005	  5.0850474901063094e+005	  3.3744999999999999e+002	  1.5051500000000001e+003	
  2.9486450000000000e+005	  5.0853483914819022e+005	  3.3867000000000002e+002	  1.5043699999999999e+003	
  2.9489850000000000e+005	  5.0862418478157750e+005	  3.3913999999999999e+002	  1.5036300000000001e+003	
  2.9494981000000000e+005	  5.0868563556690811e+005	  3.4036000000000001e+002	  1.5020799999999999e+003	
  2.9496800000000000e+005	  5.0874511826705461e+005	  3.4130000000000001e+002	  1.5013000000000000e+003	
  2.9500159000000003e+005	  5.0877291598442732e+005	  3.4176999999999998e+002	  1.4989700000000000e+003	
  2.9503567999999999e+005	  5.0886267085727555e+005	  3.4252999999999997e+002	  1.4982600000000000e+003	
  2.9505340000000002e+005	  5.0886267085727555e+005	  3.4252999999999997e+002	  1.4970799999999999e+003	
  2.9503481000000000e+005	  5.0883062791733822e+005	  3.4206000000000000e+002	  1.4959000000000001e+003	
  2.9505167999999999e+005	  5.0889100585001492e+005	  3.4176999999999998e+002	  1.4963299999999999e+003	
  2.9506890000000002e+005	  5.0891914271178847e+005	  3.4101999999999998e+002	  1.4959600000000000e+003	
  2.9504917999999999e+005	  5.0888580901835795e+005	  3.3980000000000001e+002	  1.4948499999999999e+003	
  2.9503000000000000e+005	  5.0888286113580724e+005	  3.3856999999999999e+002	  1.4945100000000000e+003	
  2.9503000000000000e+005	  5.0882342801986064e+005	  3.3752999999999997e+002	  1.4952900000000000e+003	
  2.9501117999999999e+005	  5.0879046165910584e+005	  3.3658999999999997e+002	  1.4972800000000000e+003	
  2.9495681000000000e+005	  5.0869413857790083e+005	  3.3489999999999998e+002	  1.4973099999999999e+003	
  2.9492117999999999e+005	  5.0863442425841617e+005	  3.3367000000000002e+002	  1.4980899999999999e+003	
  2.9490231000000000e+005	  5.0860253414648818e+005	  3.3292000000000002e+002	  1.4989300000000001e+003	
  2.9490109000000003e+005	  5.0859967065896298e+005	  3.3217000000000002e+002	  1.4997500000000000e+003	
  2.9484759000000003e+005	  5.0850904364758951e+005	  3.3075000000000000e+002	  1.4997500000000000e+003	
  2.9486390000000002e+005	  5.0856649016918131e+005	  3.3094000000000000e+002	  1.4994100000000001e+003	
  2.9489759000000003e+005	  5.0859508123374719e+005	  3.3066000000000003e+002	  1.4998599999999999e+003	
  2.9488017999999999e+005	  5.0859595497773844e+005	  3.3141000000000003e+002	  1.5009600000000000e+003	
  2.9491400000000000e+005	  5.0862466975580889e+005	  3.3188000000000000e+002	  1.4998599999999999e+003	
  2.9493090000000002e+005	  5.0865265103660681e+005	  3.3330000000000001e+002	  1.5010799999999999e+003	
  2.9487817999999999e+005	  5.0859289528374502e+005	  3.3432999999999998e+002	  1.5006300000000001e+003	
  2.9493031000000000e+005	  5.0865222668415459e+005	  3.3575000000000000e+002	  1.5003000000000000e+003	
  2.9492950000000000e+005	  5.0865118745367147e+005	  3.3697000000000003e+002	  1.4998900000000001e+003	
  2.9491217999999999e+005	  5.0865236253127886e+005	  3.3848000000000002e+002	  1.4998599999999999e+003	
  2.9494659000000003e+005	  5.0871111641160859e+005	  3.4064999999999998e+002	  1.4998900000000001e+003	
  2.9484081000000000e+005	  5.0850042431750608e+005	  3.4101999999999998e+002	  1.4981199999999999e+003	
  2.9499859000000003e+005	  5.0876834880419337e+005	  3.4310000000000002e+002	  1.5007100000000000e+003	
  2.9494550000000000e+005	  5.0870954024538118e+005	  3.4431999999999999e+002	  1.5022200000000000e+003	
  2.9510217999999999e+005	  5.0894741772596713e+005	  3.4545999999999998e+002	  1.5009400000000001e+003	
  2.9504940000000002e+005	  5.0885828404495813e+005	  3.4545999999999998e+002	  1.5000899999999999e+003	
  2.9501390000000002e+005	  5.0879661298660812e+005	  3.4499000000000001e+002	  1.4993499999999999e+003	
  2.9497850000000000e+005	  5.0873754869559966e+005	  3.4499000000000001e+002	  1.5001300000000001e+003	
  2.9499581000000000e+005	  5.0876711242556048e+005	  3.4450999999999999e+002	  1.4994300000000001e+003	
  2.9494309000000003e+005	  5.0870661307951226e+005	  3.4375999999999999e+002	  1.5010200000000000e+003	
  2.9496040000000002e+005	  5.0867749764505500e+005	  3.4300999999999999e+002	  1.5018399999999999e+003	
  2.9496040000000002e+005	  5.0870501381927083e+005	  3.4225999999999999e+002	  1.5031099999999999e+003	
  2.9490800000000000e+005	  5.0861639055294928e+005	  3.4102999999999997e+002	  1.5039300000000001e+003	
  2.9489081000000000e+005	  5.0858672425840952e+005	  3.4027999999999997e+002	  1.5047900000000000e+003	
  2.9487350000000000e+005	  5.0858709783799556e+005	  3.3905000000000001e+002	  1.5055699999999999e+003	
